customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,frequency_of_purchases_raw,age_group,purchase_frequency_days,customer_value_tier,engagement_tier,value_engagement_segment
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,No,16,Venmo,Quarterly,Every 3 Months,31-45 (Adult),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,2,PayPal,Monthly,Monthly,46-60 (Middle-Aged),30,High Value,Low Engagement,High Value - Low Engagement
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,11,Cash,Monthly,Monthly,18-30 (Young Adult),30,Medium Value,Low Engagement,Medium Value - Low Engagement
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Standard,No,18,Bank Transfer,Bi-Weekly,Fortnightly,61-70 (Senior),14,Low Value,Medium Engagement,Low Value - Medium Engagement
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,47,Credit Card,Bi-Weekly,Fortnightly,18-30 (Young Adult),14,High Value,High Engagement,High Value - High Engagement
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,15,Bank Transfer,Bi-Weekly,Bi-Weekly,61-70 (Senior),14,Medium Value,Low Engagement,Medium Value - Low Engagement
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,No,15,Cash,Weekly,Weekly,61-70 (Senior),7,Low Value,Low Engagement,Low Value - Low Engagement
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,Next Day Air,No,47,Venmo,Quarterly,Quarterly,18-30 (Young Adult),90,Low Value,High Engagement,Low Value - High Engagement
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,No,47,PayPal,Monthly,Monthly,61-70 (Senior),30,High Value,High Engagement,High Value - High Engagement
3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,Express,No,6,Bank Transfer,Quarterly,Every 3 Months,61-70 (Senior),90,Medium Value,Low Engagement,Medium Value - Low Engagement
3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,No,18,Venmo,Monthly,Monthly,31-45 (Adult),30,Low Value,Medium Engagement,Low Value - Medium Engagement
3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Express,No,40,Bank Transfer,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,High Value,High Engagement,High Value - High Engagement
3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,31,Credit Card,Bi-Weekly,Fortnightly,31-45 (Adult),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Standard,No,31,Venmo,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,High Value,Medium Engagement,High Value - Medium Engagement
3304,20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,No,4,Credit Card,Bi-Weekly,Fortnightly,18-30 (Young Adult),14,Medium Value,Low Engagement,Medium Value - Low Engagement
3305,30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Next Day Air,No,36,Bank Transfer,Quarterly,Every 3 Months,18-30 (Young Adult),90,High Value,High Engagement,High Value - High Engagement
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,31,PayPal,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Store Pickup,No,6,Venmo,Bi-Weekly,Fortnightly,61-70 (Senior),14,Low Value,Low Engagement,Low Value - Low Engagement
3308,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4.0,No,Store Pickup,No,1,Cash,Monthly,Monthly,18-30 (Young Adult),30,Low Value,Low Engagement,Low Value - Low Engagement
3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Express,No,29,Cash,Monthly,Monthly,46-60 (Middle-Aged),30,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,No,19,PayPal,Monthly,Monthly,46-60 (Middle-Aged),30,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Free Shipping,No,12,PayPal,Bi-Weekly,Fortnightly,31-45 (Adult),14,Low Value,Low Engagement,Low Value - Low Engagement
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,Express,No,18,Bank Transfer,Annually,Annually,18-30 (Young Adult),365,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,No,45,Cash,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,High Engagement,Medium Value - High Engagement
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,45,Credit Card,Monthly,Monthly,46-60 (Middle-Aged),30,Low Value,High Engagement,Low Value - High Engagement
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,Standard,No,8,Credit Card,Quarterly,Quarterly,46-60 (Middle-Aged),90,High Value,Low Engagement,High Value - Low Engagement
3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Standard,No,4,PayPal,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,Medium Value,Low Engagement,Medium Value - Low Engagement
3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,No,5,Debit Card,Bi-Weekly,Fortnightly,31-45 (Adult),14,Medium Value,Low Engagement,Medium Value - Low Engagement
3318,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,30,Cash,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3319,45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,No,15,PayPal,Monthly,Monthly,31-45 (Adult),30,Medium Value,Low Engagement,Medium Value - Low Engagement
3320,23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,No,17,Credit Card,Quarterly,Every 3 Months,18-30 (Young Adult),90,Low Value,Medium Engagement,Low Value - Medium Engagement
3321,66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,2-Day Shipping,No,45,Cash,Quarterly,Every 3 Months,61-70 (Senior),90,Medium Value,High Engagement,Medium Value - High Engagement
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,3,Venmo,Annually,Annually,31-45 (Adult),365,High Value,Low Engagement,High Value - Low Engagement
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,43,PayPal,Weekly,Weekly,46-60 (Middle-Aged),7,High Value,High Engagement,High Value - High Engagement
3324,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,4,Credit Card,Monthly,Monthly,46-60 (Middle-Aged),30,High Value,Low Engagement,High Value - Low Engagement
3325,37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Standard,No,41,Venmo,Weekly,Weekly,31-45 (Adult),7,Low Value,High Engagement,Low Value - High Engagement
3326,29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,No,16,Venmo,Monthly,Monthly,18-30 (Young Adult),30,High Value,Medium Engagement,High Value - Medium Engagement
3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,10,Debit Card,Annually,Annually,46-60 (Middle-Aged),365,High Value,Low Engagement,High Value - Low Engagement
3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Express,No,2,Debit Card,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,Low Engagement,Medium Value - Low Engagement
3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,11,Cash,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Low Value,Low Engagement,Low Value - Low Engagement
3330,34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Express,No,1,Debit Card,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Medium Value,Low Engagement,Medium Value - Low Engagement
3331,38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,41,Bank Transfer,Quarterly,Quarterly,31-45 (Adult),90,High Value,High Engagement,High Value - High Engagement
3332,55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Free Shipping,No,39,PayPal,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,High Engagement,Medium Value - High Engagement
3333,27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,1,PayPal,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Low Value,Low Engagement,Low Value - Low Engagement
3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,3,PayPal,Monthly,Monthly,46-60 (Middle-Aged),30,Low Value,Low Engagement,Low Value - Low Engagement
3335,66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,21,Credit Card,Annually,Annually,61-70 (Senior),365,Low Value,Medium Engagement,Low Value - Medium Engagement
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,No,48,Bank Transfer,Quarterly,Quarterly,31-45 (Adult),90,High Value,High Engagement,High Value - High Engagement
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Free Shipping,No,24,Debit Card,Annually,Annually,31-45 (Adult),365,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,45,Bank Transfer,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Low Value,High Engagement,Low Value - High Engagement
3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,46,Credit Card,Monthly,Monthly,18-30 (Young Adult),30,High Value,High Engagement,High Value - High Engagement
3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,35,Cash,Bi-Weekly,Fortnightly,18-30 (Young Adult),14,High Value,Medium Engagement,High Value - Medium Engagement
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,47,Credit Card,Bi-Weekly,Fortnightly,31-45 (Adult),14,Low Value,High Engagement,Low Value - High Engagement
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,35,Credit Card,Monthly,Monthly,46-60 (Middle-Aged),30,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3343,66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,45,Credit Card,Weekly,Weekly,61-70 (Senior),7,High Value,High Engagement,High Value - High Engagement
3344,24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,6,Cash,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Low Value,Low Engagement,Low Value - Low Engagement
3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,No,20,Cash,Annually,Annually,61-70 (Senior),365,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3346,28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,No,3,Venmo,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,High Value,Low Engagement,High Value - Low Engagement
3347,30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,Express,No,30,Venmo,Quarterly,Quarterly,18-30 (Young Adult),90,High Value,Medium Engagement,High Value - Medium Engagement
3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Standard,No,28,PayPal,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3349,28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,15,Cash,Quarterly,Every 3 Months,18-30 (Young Adult),90,Medium Value,Low Engagement,Medium Value - Low Engagement
3350,35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,29,PayPal,Quarterly,Quarterly,31-45 (Adult),90,High Value,Medium Engagement,High Value - Medium Engagement
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,15,Cash,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Low Value,Low Engagement,Low Value - Low Engagement
3352,43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,18,Bank Transfer,Bi-Weekly,Fortnightly,31-45 (Adult),14,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3353,55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Next Day Air,No,7,Bank Transfer,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,High Value,Low Engagement,High Value - Low Engagement
3354,31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Free Shipping,No,19,Credit Card,Quarterly,Every 3 Months,31-45 (Adult),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3355,42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,15,PayPal,Weekly,Weekly,31-45 (Adult),7,Medium Value,Low Engagement,Medium Value - Low Engagement
3356,40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Store Pickup,No,3,Bank Transfer,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Low Value,Low Engagement,Low Value - Low Engagement
3357,39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,13,PayPal,Bi-Weekly,Bi-Weekly,31-45 (Adult),14,Medium Value,Low Engagement,Medium Value - Low Engagement
3358,41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,No,37,Credit Card,Monthly,Monthly,31-45 (Adult),30,Medium Value,High Engagement,Medium Value - High Engagement
3359,56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,26,Cash,Annually,Annually,46-60 (Middle-Aged),365,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,29,Debit Card,Monthly,Monthly,31-45 (Adult),30,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3361,22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,47,Cash,Quarterly,Every 3 Months,18-30 (Young Adult),90,High Value,High Engagement,High Value - High Engagement
3362,47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,47,Credit Card,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Low Value,High Engagement,Low Value - High Engagement
3363,50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,48,Venmo,Bi-Weekly,Fortnightly,46-60 (Middle-Aged),14,Medium Value,High Engagement,Medium Value - High Engagement
3364,58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,Next Day Air,No,46,Bank Transfer,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Low Value,High Engagement,Low Value - High Engagement
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,No,7,Credit Card,Monthly,Monthly,46-60 (Middle-Aged),30,Low Value,Low Engagement,Low Value - Low Engagement
3366,43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Express,No,45,Credit Card,Quarterly,Every 3 Months,31-45 (Adult),90,Medium Value,High Engagement,Medium Value - High Engagement
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,47,Debit Card,Quarterly,Quarterly,31-45 (Adult),90,Medium Value,High Engagement,Medium Value - High Engagement
3368,44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,6,Venmo,Bi-Weekly,Fortnightly,31-45 (Adult),14,Medium Value,Low Engagement,Medium Value - Low Engagement
3369,30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Express,No,29,Bank Transfer,Quarterly,Every 3 Months,18-30 (Young Adult),90,Low Value,Medium Engagement,Low Value - Medium Engagement
3370,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,42,Cash,Monthly,Monthly,46-60 (Middle-Aged),30,Medium Value,High Engagement,Medium Value - High Engagement
3371,30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,46,Cash,Bi-Weekly,Fortnightly,18-30 (Young Adult),14,Low Value,High Engagement,Low Value - High Engagement
3372,49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,28,PayPal,Annually,Annually,46-60 (Middle-Aged),365,High Value,Medium Engagement,High Value - Medium Engagement
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,14,Credit Card,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,Low Value,Low Engagement,Low Value - Low Engagement
3374,70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,12,Debit Card,Quarterly,Every 3 Months,61-70 (Senior),90,Medium Value,Low Engagement,Medium Value - Low Engagement
3375,22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,41,Debit Card,Annually,Annually,18-30 (Young Adult),365,Medium Value,High Engagement,Medium Value - High Engagement
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,8,Credit Card,Annually,Annually,46-60 (Middle-Aged),365,High Value,Low Engagement,High Value - Low Engagement
3377,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,24,Cash,Quarterly,Quarterly,18-30 (Young Adult),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,18,PayPal,Bi-Weekly,Fortnightly,31-45 (Adult),14,Low Value,Medium Engagement,Low Value - Medium Engagement
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,6,Cash,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,Low Engagement,Medium Value - Low Engagement
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,40,Cash,Weekly,Weekly,61-70 (Senior),7,Medium Value,High Engagement,Medium Value - High Engagement
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,No,6,PayPal,Quarterly,Every 3 Months,31-45 (Adult),90,Medium Value,Low Engagement,Medium Value - Low Engagement
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,27,Credit Card,Quarterly,Quarterly,46-60 (Middle-Aged),90,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,2,Bank Transfer,Weekly,Weekly,31-45 (Adult),7,Low Value,Low Engagement,Low Value - Low Engagement
3384,27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,39,Venmo,Bi-Weekly,Bi-Weekly,18-30 (Young Adult),14,Medium Value,High Engagement,Medium Value - High Engagement
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,9,Venmo,Quarterly,Quarterly,31-45 (Adult),90,Low Value,Low Engagement,Low Value - Low Engagement
3386,62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,16,Credit Card,Quarterly,Every 3 Months,61-70 (Senior),90,High Value,Medium Engagement,High Value - Medium Engagement
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,36,Cash,Quarterly,Quarterly,31-45 (Adult),90,Medium Value,High Engagement,Medium Value - High Engagement
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,2,Credit Card,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,High Value,Low Engagement,High Value - Low Engagement
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,21,Credit Card,Weekly,Weekly,31-45 (Adult),7,Medium Value,Medium Engagement,Medium Value - Medium Engagement
3390,38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,39,Venmo,Annually,Annually,31-45 (Adult),365,Medium Value,High Engagement,Medium Value - High Engagement
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,38,PayPal,Annually,Annually,31-45 (Adult),365,Medium Value,High Engagement,Medium Value - High Engagement
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,6,Debit Card,Quarterly,Every 3 Months,46-60 (Middle-Aged),90,Medium Value,Low Engagement,Medium Value - Low Engagement
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,6,Venmo,Bi-Weekly,Bi-Weekly,46-60 (Middle-Aged),14,Medium Value,Low Engagement,Medium Value - Low Engagement
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,50,Debit Card,Monthly,Monthly,46-60 (Middle-Aged),30,High Value,High Engagement,High Value - High Engagement
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,9,PayPal,Annually,Annually,31-45 (Adult),365,High Value,Low Engagement,High Value - Low Engagement
